COL_DTM,STD_LINK_ID,SPEED,COL_TYPE
20231018080000,2040189600,20,MOCT
20231018080000,2040189700,18,MOCT
20231018080000,2040190000,31,MOCT
20231018080000,2040190500,22,MOCT
20231018080000,2040190700,18,MOCT
20231018080000,2040190900,33,MOCT
20231018080000,2040191000,4,MOCT
20231018080000,2040191300,9,MOCT
20231018080000,2040191400,33,MOCT
20231018080000,2040191600,4,MOCT
20231018080000,2040191800,4,MOCT
20231018080000,2040192000,16,MOCT
20231018080000,2040192100,15,MOCT
20231018080000,2040192200,12,MOCT
20231018080000,2040192600,24,MOCT
20231018080000,2040193200,13,MOCT
20231018080000,2040193300,11,MOCT
20231018080000,2040193900,8,MOCT
20231018080000,2040194000,19,MOCT
20231018080000,2040194100,25,MOCT
20231018080000,2040194600,31,MOCT
20231018080000,2040195601,29,MOCT
20231018080000,2040195602,25,MOCT
20231018080000,2040195701,28,MOCT
20231018080000,2040195702,23,MOCT
20231018080000,2040196000,16,MOCT
20231018080000,2040196100,18,MOCT
20231018080000,2040196200,14,MOCT
20231018080000,2040196300,17,MOCT
20231018080000,2040196600,11,MOCT
20231018080000,2040196900,4,MOCT
20231018080000,2040197100,27,MOCT
20231018080000,2040197300,16,MOCT
20231018080000,2040197400,26,MOCT
20231018080000,2040197500,19,MOCT
20231018080000,2040198100,14,MOCT
20231018080000,2040198200,10,MOCT
20231018080000,2040198800,4,MOCT
20231018080000,2040198900,12,MOCT
20231018080000,2040199000,8,MOCT
20231018080000,2040199100,7,MOCT
20231018080000,2040199200,23,MOCT
20231018080000,2040199300,26,MOCT
20231018080000,2040199400,27,MOCT
20231018080000,2040199500,11,MOCT
20231018080000,2040199800,5,MOCT
20231018080000,2040199900,4,MOCT
20231018080000,2040200000,24,MOCT
20231018080000,2040200100,24,MOCT
20231018080000,2040200200,15,MOCT
20231018080000,2040200300,5,MOCT
20231018080000,2040200400,15,MOCT
20231018080000,2040200500,18,MOCT
20231018080000,2040200600,13,MOCT
20231018080000,2040200700,19,MOCT
20231018080000,2040200800,4,MOCT
20231018080000,2040200900,17,MOCT
20231018080000,2040201400,9,MOCT
20231018080000,2040201500,12,MOCT
20231018080000,2040201600,30,MOCT
20231018080000,2040201700,23,MOCT
20231018080000,2040201800,35,MOCT
20231018080000,2040202100,20,MOCT
20231018080000,2040202200,15,MOCT
20231018080000,2040202300,12,MOCT
20231018080000,2040202500,9,MOCT
20231018080000,2040202700,14,MOCT
20231018080000,2040202800,6,MOCT
20231018080000,2040203200,20,MOCT
20231018080000,2040203300,11,MOCT
20231018080000,2040203400,15,MOCT
20231018080000,2040203500,20,MOCT
20231018080000,2040331900,29,MOCT
20231018080000,2040332000,36,MOCT
20231018080000,2040338900,84,MOCT
20231018080000,2040339000,88,MOCT
20231018080000,2040339100,89,MOCT
20231018080000,2040339200,66,MOCT
20231018080000,2040339300,34,MOCT
20231018080000,2040339400,5,MOCT
20231018080000,2040339700,14,MOCT
20231018080000,2040339800,16,MOCT
20231018080000,2040340100,87,MOCT
20231018080000,2040340200,86,MOCT
20231018080000,2040340300,86,MOCT
20231018080000,2040340400,88,MOCT
20231018080000,2040340500,84,MOCT
20231018080000,2040340600,85,MOCT
20231018080000,2040340700,68,MOCT
20231018080000,2040340800,84,MOCT
20231018080000,2040340900,88,MOCT
20231018080000,2040341000,66,MOCT
20231018080000,2040341100,57,MOCT
20231018080000,2040341200,61,MOCT
20231018080000,2040341300,85,MOCT
20231018080000,2040341400,84,MOCT
20231018080000,2040341500,82,MOCT
20231018080000,2040341600,55,MOCT
20231018080000,2040370200,86,MOCT
20231018080000,2040370300,79,MOCT
20231018080000,2040370400,67,MOCT
20231018080000,2040370500,96,MOCT
20231018080000,2040370600,86,MOCT
20231018080000,2040370700,90,MOCT
20231018080000,2040370800,88,MOCT
20231018080000,2040370900,92,MOCT
20231018080000,2040371000,86,MOCT
20231018080000,2040376300,52,MOCT
20231018080000,2040388600,90,MOCT
20231018080000,2040388700,87,MOCT
20231018080000,2040389000,27,MOCT
20231018080000,2040389100,96,MOCT
20231018080000,2040389200,29,MOCT
20231018080000,2040389500,93,MOCT
20231018080000,2040389601,27,MOCT
20231018080000,2040389602,13,MOCT
20231018080000,2040389701,21,MOCT
20231018080000,2040389702,21,MOCT
20231018080000,2040389800,22,MOCT
20231018080000,2040389900,26,MOCT
20231018080000,2040390000,29,MOCT
20231018080000,2040390100,24,MOCT
20231018080000,2040390200,10,MOCT
20231018080000,2040390300,7,MOCT
20231018080000,2040390400,37,MOCT
20231018080000,2040390500,28,MOCT
20231018080000,2040390600,23,MOCT
20231018080000,2040390700,34,MOCT
20231018080000,2040390800,10,MOCT
20231018080000,2040390900,45,MOCT
20231018080000,2040391000,24,MOCT
20231018080000,2040391100,21,MOCT
20231018080000,2040391200,30,MOCT
20231018080000,2040391300,24,MOCT
20231018080000,2040391400,29,MOCT
20231018080000,2040391500,20,MOCT
20231018080000,2040391600,24,MOCT
20231018080000,2040391700,4,MOCT
20231018080000,2040391800,25,MOCT
20231018080000,2040391900,35,MOCT
20231018080000,2040392000,11,MOCT
20231018080000,2040392100,16,MOCT
20231018080000,2040392200,16,MOCT
20231018080000,2040392300,24,MOCT
20231018080000,2040392400,28,MOCT
20231018080000,2040392500,24,MOCT
20231018080000,2040392600,19,MOCT
20231018080000,2040392700,4,MOCT
20231018080000,2040392800,25,MOCT
20231018080000,2040392900,19,MOCT
20231018080000,2040393000,11,MOCT
20231018080000,2040393100,9,MOCT
20231018080000,2040393200,11,MOCT
20231018080000,2040393300,22,MOCT
20231018080000,2040393400,7,MOCT
20231018080000,2040393500,6,MOCT
20231018080000,2040393600,46,MOCT
20231018080000,2040393700,55,MOCT
20231018080000,2040393800,51,MOCT
20231018080000,2040393900,43,MOCT
20231018080000,2040394000,41,MOCT
20231018080000,2040394100,43,MOCT
20231018080000,2040394200,18,MOCT
20231018080000,2040394300,4,MOCT
20231018080000,2040394400,10,MOCT
20231018080000,2040394500,9,MOCT
20231018080000,2040394800,18,MOCT
20231018080000,2040394900,17,MOCT
20231018080000,2040395000,48,MOCT
20231018080000,2040395100,45,MOCT
20231018080000,2040395200,20,MOCT
20231018080000,2040395300,13,MOCT
20231018080000,2040395400,30,MOCT
20231018080000,2040395500,14,MOCT
20231018080000,2040395600,23,MOCT
20231018080000,2040395700,28,MOCT
20231018080000,2040395800,5,MOCT
20231018080000,2040395900,12,MOCT
20231018080000,2040396000,16,MOCT
20231018080000,2040396100,12,MOCT
20231018080000,2040396200,9,MOCT
20231018080000,2040396300,9,MOCT
20231018080000,2040396400,4,MOCT
20231018080000,2040396500,14,MOCT
20231018080000,2040396600,19,MOCT
20231018080000,2040396700,19,MOCT
20231018080000,2040396800,11,MOCT
20231018080000,2040396900,10,MOCT
20231018080000,2040397000,24,MOCT
20231018080000,2040397100,12,MOCT
20231018080000,2040397200,5,MOCT
20231018080000,2040397300,12,MOCT
20231018080000,2040397400,7,MOCT
20231018080000,2040397500,7,MOCT
20231018080000,2040397600,19,MOCT
20231018080000,2040397700,4,MOCT
20231018080000,2040397800,12,MOCT
20231018080000,2040397900,13,MOCT
20231018080000,2040398000,17,MOCT
20231018080000,2040398100,8,MOCT
20231018080000,2040398200,15,MOCT
20231018080000,2040398300,7,MOCT
20231018080000,2040398400,38,MOCT
20231018080000,2040398500,38,MOCT
20231018080000,2040398600,38,MOCT
20231018080000,2040398700,37,MOCT
20231018080000,2040398800,40,MOCT
20231018080000,2040398900,26,MOCT
20231018080000,2040399000,6,MOCT
20231018080000,2040399100,14,MOCT
20231018080000,2040399200,4,MOCT
20231018080000,2040399300,5,MOCT
20231018080000,2040399400,11,MOCT
20231018080000,2040399500,20,MOCT
20231018080000,2040399600,4,MOCT
20231018080000,2040399700,20,MOCT
20231018080000,2040399800,23,MOCT
20231018080000,2040399900,27,MOCT
20231018080000,2040400000,18,MOCT
20231018080000,2040400100,21,MOCT
20231018080000,2040400200,6,MOCT
20231018080000,2040400300,30,MOCT
20231018080000,2040400400,4,MOCT
20231018080000,2040400500,19,MOCT
20231018080000,2040400600,4,MOCT
20231018080000,2040400700,23,MOCT
20231018080000,2040400800,4,MOCT
20231018080000,2040400900,4,MOCT
20231018080000,2040401000,9,MOCT
20231018080000,2040401100,9,MOCT
20231018080000,2040401200,5,MOCT
20231018080000,2040401300,14,MOCT
20231018080000,2040401400,16,MOCT
20231018080000,2040401500,16,MOCT
20231018080000,2040401600,23,MOCT
20231018080000,2040401700,21,MOCT
20231018080000,2040401800,14,MOCT
20231018080000,2040401900,11,MOCT
20231018080000,2040402000,6,MOCT
20231018080000,2040402100,4,MOCT
20231018080000,2040402200,11,MOCT
20231018080000,2040402300,13,MOCT
20231018080000,2040402400,25,MOCT
20231018080000,2040402500,12,MOCT
20231018080000,2040402600,36,MOCT
20231018080000,2040402700,15,MOCT
20231018080000,2040402800,11,MOCT
20231018080000,2040402900,18,MOCT
20231018080000,2040403000,4,MOCT
20231018080000,2040403100,4,MOCT
20231018080000,2040403200,23,MOCT
20231018080000,2040403300,25,MOCT
20231018080000,2040403400,4,MOCT
20231018080000,2040403500,21,MOCT
20231018080000,2040403600,31,MOCT
20231018080000,2040403700,31,MOCT
20231018080000,2040403800,4,MOCT
20231018080000,2040403900,5,MOCT
20231018080000,2040404000,55,MOCT
20231018080000,2040404100,20,MOCT
20231018080000,2040404200,22,MOCT
20231018080000,2040404300,22,MOCT
20231018080000,2040404400,60,MOCT
20231018080000,2040404500,18,MOCT
20231018080000,2040404600,12,MOCT
20231018080000,2040404700,26,MOCT
20231018080000,2040404800,26,MOCT
20231018080000,2040404900,20,MOCT
20231018080000,2040405000,26,MOCT
20231018080000,2040405100,25,MOCT
20231018080000,2040405200,30,MOCT
20231018080000,2040405300,31,MOCT
20231018080000,2040405400,23,MOCT
20231018080000,2040405500,25,MOCT
20231018080000,2040405600,23,MOCT
20231018080000,2040405700,25,MOCT
20231018080000,2040405800,30,MOCT
20231018080000,2040405900,21,MOCT
20231018080000,2040406000,27,MOCT
20231018080000,2040406100,20,MOCT
20231018080000,2040406200,37,MOCT
20231018080000,2040406300,50,MOCT
20231018080000,2040406400,21,MOCT
20231018080000,2040406500,30,MOCT
20231018080000,2040406600,31,MOCT
20231018080000,2040406700,19,MOCT
20231018080000,2040406800,4,MOCT
20231018080000,2040406900,20,MOCT
20231018080000,2040407000,25,MOCT
20231018080000,2040407100,21,MOCT
20231018080000,2040407200,25,MOCT
20231018080000,2040407300,39,MOCT
20231018080000,2040407600,21,MOCT
20231018080000,2040407700,7,MOCT
20231018080000,2040407800,25,MOCT
20231018080000,2040407900,18,MOCT
20231018080000,2040408000,29,MOCT
20231018080000,2040408100,26,MOCT
20231018080000,2040408200,36,MOCT
20231018080000,2040408300,32,MOCT
20231018080000,2040408400,34,MOCT
20231018080000,2040408500,27,MOCT
20231018080000,2040408600,42,MOCT
20231018080000,2040408700,9,MOCT
20231018080000,2040408800,26,MOCT
20231018080000,2040408900,30,MOCT
20231018080000,2040409000,29,MOCT
20231018080000,2040409100,36,MOCT
20231018080000,2040409200,26,MOCT
20231018080000,2040409300,31,MOCT
20231018080000,2040409400,28,MOCT
20231018080000,2040409500,26,MOCT
20231018080000,2040409600,4,MOCT
20231018080000,2040409700,20,MOCT
20231018080000,2040409800,19,MOCT
20231018080000,2040409900,18,MOCT
20231018080000,2040410000,92,MOCT
20231018080000,2040410100,84,MOCT
20231018080000,2040410200,81,MOCT
20231018080000,2040410300,80,MOCT
20231018080000,2040410400,84,MOCT
20231018080000,2040410500,57,MOCT
20231018080000,2040410600,50,MOCT
20231018080000,2040410700,48,MOCT
20231018080000,2040410800,78,MOCT
20231018080000,2040410900,86,MOCT
20231018080000,2040411000,33,MOCT
20231018080000,2040411100,45,MOCT
20231018080000,2040411200,53,MOCT
20231018080000,2040411300,32,MOCT
20231018080000,2040411400,28,MOCT
20231018080000,2040411500,36,MOCT
20231018080000,2040411600,78,MOCT
20231018080000,2040411700,85,MOCT
20231018080000,2040411800,78,MOCT
20231018080000,2040411900,61,MOCT
20231018080000,2040412000,25,MOCT
20231018080000,2040412100,88,MOCT
20231018080000,2040412200,20,MOCT
20231018080000,2040412300,26,MOCT
20231018080000,2040412400,80,MOCT
20231018080000,2040412500,83,MOCT
20231018080000,2040412600,85,MOCT
20231018080000,2040412700,84,MOCT
20231018080000,2040412800,4,MOCT
20231018080000,2040412900,69,MOCT
20231018080000,2040413000,49,MOCT
20231018080000,2040413100,34,MOCT
20231018080000,2040413200,15,MOCT
20231018080000,2040413300,57,MOCT
20231018080000,2040413400,28,MOCT
20231018080000,2040413500,13,MOCT
20231018080000,2040413600,60,MOCT
20231018080000,2040413700,13,MOCT
20231018080000,2040413800,44,MOCT
20231018080000,2040413900,33,MOCT
20231018080000,2040414000,18,MOCT
20231018080000,2040414100,59,MOCT
20231018080000,2040414200,79,MOCT
20231018080000,2040414300,39,MOCT
20231018080000,2040414400,26,MOCT
20231018080000,2040414500,22,MOCT
20231018080000,2040414600,18,MOCT
20231018080000,2040414700,39,MOCT
20231018080000,2040414800,35,MOCT
20231018080000,2040414900,22,MOCT
20231018080000,2040415000,22,MOCT
20231018080000,2040415100,20,MOCT
20231018080000,2040415200,14,MOCT
20231018080000,2040415300,34,MOCT
20231018080000,2040415400,16,MOCT
20231018080000,2040415500,15,MOCT
20231018080000,2040415600,26,MOCT
20231018080000,2040415700,23,MOCT
20231018080000,2040415800,16,MOCT
20231018080000,2040415900,66,MOCT
20231018080000,2040416000,24,MOCT
20231018080000,2040416100,25,MOCT
20231018080000,2040416200,7,MOCT
20231018080000,2040416300,14,MOCT
20231018080000,2040416400,19,MOCT
20231018080000,2040416500,47,MOCT
20231018080000,2040416600,30,MOCT
20231018080000,2040416700,23,MOCT
20231018080000,2040416800,20,MOCT
20231018080000,2040416900,4,MOCT
20231018080000,2040417000,30,MOCT
20231018080000,2040417100,24,MOCT
20231018080000,2040417200,22,MOCT
20231018080000,2040417300,20,MOCT
20231018080000,2040417400,14,MOCT
20231018080000,2040417700,60,MOCT
20231018080000,2040417800,60,MOCT
20231018080000,2040417900,16,MOCT
20231018080000,2040418000,27,MOCT
20231018080000,2040418100,32,MOCT
20231018080000,2040418200,22,MOCT
20231018080000,2040418300,29,MOCT
20231018080000,2040418400,20,MOCT
20231018080000,2040418500,32,MOCT
20231018080000,2040418600,20,MOCT
20231018080000,2040418700,19,MOCT
20231018080000,2040418800,17,MOCT
20231018080000,2040419101,30,MOCT
20231018080000,2040419201,25,MOCT
20231018080000,2040419301,18,MOCT
20231018080000,2040419401,16,MOCT
20231018080000,2040419501,20,MOCT
20231018080000,2040419601,13,MOCT
20231018080000,2040419701,17,MOCT
20231018080000,2040419801,15,MOCT
20231018080000,2040419901,4,MOCT
20231018080000,2040420001,34,MOCT
20231018080000,2040420101,38,MOCT
20231018080000,2040420201,36,MOCT
20231018080000,2040420301,18,MOCT
20231018080000,2040420401,16,MOCT
20231018080000,2040420501,57,MOCT
20231018080000,2040420601,26,MOCT
20231018080000,2040420701,22,MOCT
20231018080000,2040420801,16,MOCT
20231018080000,2040420901,22,MOCT
20231018080000,2040421001,35,MOCT
20231018080000,2040421101,23,MOCT
20231018080000,2040421201,30,MOCT
20231018080000,2040421301,22,MOCT
20231018080000,2040421401,46,MOCT
20231018080000,2040421501,52,MOCT
20231018080000,2040421601,54,MOCT
20231018080000,2040421701,34,MOCT
20231018080000,2040421801,41,MOCT
20231018080000,2040421901,29,MOCT
20231018080000,2040422001,38,MOCT
20231018080000,2040422101,7,MOCT
20231018080000,2040422201,22,MOCT
20231018080000,2040422301,66,MOCT
20231018080000,2040422401,26,MOCT
20231018080000,2040422501,17,MOCT
20231018080000,2040422601,17,MOCT
20231018080000,2040422701,28,MOCT
20231018080000,2040422801,46,MOCT
20231018080000,2040422901,10,MOCT
20231018080000,2040423001,33,MOCT
20231018080000,2050000102,37,MOCT
20231018080000,2050000103,30,MOCT
20231018080000,2050000202,34,MOCT
20231018080000,2050000203,16,MOCT
20231018080000,2050000300,63,MOCT
20231018080000,2050000400,59,MOCT
20231018080000,2050000500,67,MOCT
20231018080000,2050000600,39,MOCT
20231018080000,2050000700,32,MOCT
20231018080000,2050000800,39,MOCT
20231018080000,2050000901,20,MOCT
20231018080000,2050000902,38,MOCT
20231018080000,2050000903,40,MOCT
20231018080000,2050001001,24,MOCT
20231018080000,2050001002,31,MOCT
20231018080000,2050001003,40,MOCT
20231018080000,2050001100,55,MOCT
20231018080000,2050001200,27,MOCT
20231018080000,2050001300,54,MOCT
20231018080000,2050001400,48,MOCT
20231018080000,2050001500,56,MOCT
20231018080000,2050001600,51,MOCT
20231018080000,2050001900,43,MOCT
20231018080000,2050002000,37,MOCT
20231018080000,2050002101,74,MOCT
20231018080000,2050002102,53,MOCT
20231018080000,2050002201,58,MOCT
20231018080000,2050002202,55,MOCT
20231018080000,2050002301,63,MOCT
20231018080000,2050002302,73,MOCT
20231018080000,2050002401,47,MOCT
20231018080000,2050002402,63,MOCT
20231018080000,2050002502,80,MOCT
20231018080000,2050002503,69,MOCT
20231018080000,2050002602,55,MOCT
20231018080000,2050002603,66,MOCT
20231018080000,2050003001,49,MOCT
20231018080000,2050003300,52,MOCT
20231018080000,2050003400,29,MOCT
20231018080000,2050003700,48,MOCT
20231018080000,2050003800,64,MOCT
20231018080000,2050003900,42,MOCT
20231018080000,2050004000,78,MOCT
20231018080000,2050004100,41,MOCT
20231018080000,2050004200,21,MOCT
20231018080000,2050004300,12,MOCT
20231018080000,2050004400,16,MOCT
20231018080000,2050004501,7,MOCT
20231018080000,2050004502,5,MOCT
20231018080000,2050004601,48,MOCT
20231018080000,2050004602,24,MOCT
20231018080000,2050004700,55,MOCT
20231018080000,2050004800,21,MOCT
20231018080000,2050004901,27,MOCT
20231018080000,2050005001,5,MOCT
20231018080000,2050005301,12,MOCT
20231018080000,2050005401,17,MOCT
20231018080000,2050006100,13,MOCT
20231018080000,2050006200,14,MOCT
20231018080000,2050006301,68,MOCT
20231018080000,2050006401,40,MOCT
20231018080000,2050006500,34,MOCT
20231018080000,2050006600,29,MOCT
20231018080000,2050006700,24,MOCT
20231018080000,2050006800,4,MOCT
20231018080000,2050006900,45,MOCT
20231018080000,2050007000,36,MOCT
20231018080000,2050007104,25,MOCT
20231018080000,2050007203,29,MOCT
20231018080000,2050008100,55,MOCT
20231018080000,2050008200,38,MOCT
20231018080000,2050008400,51,MOCT
20231018080000,2050008500,53,MOCT
20231018080000,2050008600,69,MOCT
20231018080000,2050008701,51,MOCT
20231018080000,2050008703,9,MOCT
20231018080000,2050008704,66,MOCT
20231018080000,2050008802,16,MOCT
20231018080000,2050008803,46,MOCT
20231018080000,2050008804,68,MOCT
20231018080000,2050008900,47,MOCT
20231018080000,2050009000,37,MOCT
20231018080000,2050009100,45,MOCT
20231018080000,2050009200,71,MOCT
20231018080000,2050009300,68,MOCT
20231018080000,2050009400,50,MOCT
20231018080000,2050009500,52,MOCT
20231018080000,2050009800,29,MOCT
20231018080000,2050009900,34,MOCT
20231018080000,2050010000,48,MOCT
20231018080000,2050010200,63,MOCT
20231018080000,2050010300,53,MOCT
20231018080000,2050010400,58,MOCT
20231018080000,2050010500,39,MOCT
20231018080000,2050010600,23,MOCT
20231018080000,2050010700,43,MOCT
20231018080000,2050010800,40,MOCT
20231018080000,2050010900,55,MOCT
20231018080000,2050011000,51,MOCT
20231018080000,2050011100,41,MOCT
20231018080000,2050011200,51,MOCT
20231018080000,2050011300,45,MOCT
20231018080000,2050011400,57,MOCT
20231018080000,2050011500,44,MOCT
20231018080000,2050011600,43,MOCT
20231018080000,2050011900,61,MOCT
20231018080000,2050012000,49,MOCT
20231018080000,2050012100,9,MOCT
20231018080000,2050012200,20,MOCT
20231018080000,2050012300,47,MOCT
20231018080000,2050012400,23,MOCT
20231018080000,2050012500,39,MOCT
20231018080000,2050012600,19,MOCT
20231018080000,2050012700,23,MOCT
20231018080000,2050012800,13,MOCT
20231018080000,2050012901,40,MOCT
20231018080000,2050012902,22,MOCT
20231018080000,2050013001,45,MOCT
20231018080000,2050013002,37,MOCT
20231018080000,2050013100,7,MOCT
20231018080000,2050013200,14,MOCT
20231018080000,2050013300,49,MOCT
20231018080000,2050013400,49,MOCT
20231018080000,2050013500,48,MOCT
20231018080000,2050013600,26,MOCT
20231018080000,2050013701,26,MOCT
20231018080000,2050013702,22,MOCT
20231018080000,2050013801,23,MOCT
20231018080000,2050013802,38,MOCT
20231018080000,2050013901,15,MOCT
20231018080000,2050013902,10,MOCT
20231018080000,2050014001,37,MOCT
20231018080000,2050014002,20,MOCT
20231018080000,2050014100,16,MOCT
20231018080000,2050014200,17,MOCT
20231018080000,2050014300,38,MOCT
20231018080000,2050014400,11,MOCT
20231018080000,2060330500,27,MOCT
20231018080000,2060330600,56,MOCT
20231018080000,2060330800,52,MOCT
20231018080000,2060330900,45,MOCT
20231018080000,2060331000,59,MOCT
20231018080000,2060331100,38,MOCT
20231018080000,2060331200,35,MOCT
20231018080000,2060331300,44,MOCT
20231018080000,2060331400,28,MOCT
20231018080000,2060331500,26,MOCT
20231018080000,2060331600,38,MOCT
20231018080000,2060331700,34,MOCT
20231018080000,2060331800,20,MOCT
20231018080000,2060331900,25,MOCT
20231018080000,2060332000,34,MOCT
20231018080000,2060332100,28,MOCT
20231018080000,2060332200,32,MOCT
20231018080000,2060332300,19,MOCT
20231018080000,2060332400,18,MOCT
20231018080000,2060332500,37,MOCT
20231018080000,2060332600,19,MOCT
20231018080000,2060332700,30,MOCT
20231018080000,2060332800,50,MOCT
20231018080000,2060332900,49,MOCT
20231018080000,2060333000,15,MOCT
20231018080000,2060333100,16,MOCT
20231018080000,2060333200,29,MOCT
20231018080000,2060333300,30,MOCT
20231018080000,2060333400,22,MOCT
20231018080000,2060333500,29,MOCT
20231018080000,2060333600,25,MOCT
20231018080000,2060333700,28,MOCT
20231018080000,2060333800,14,MOCT
20231018080000,2060333900,6,MOCT
20231018080000,2060334000,21,MOCT
20231018080000,2060334100,20,MOCT
20231018080000,2060334200,35,MOCT
20231018080000,2060334300,28,MOCT
20231018080000,2060334400,35,MOCT
20231018080000,2060334500,28,MOCT
20231018080000,2060334600,45,MOCT
20231018080000,2060334700,17,MOCT
20231018080000,2060334800,37,MOCT
20231018080000,2060334900,29,MOCT
20231018080000,2060335000,36,MOCT
20231018080000,2060335100,30,MOCT
20231018080000,2060335200,26,MOCT
20231018080000,2060335300,25,MOCT
20231018080000,2060335400,30,MOCT
20231018080000,2060335500,35,MOCT
20231018080000,2060335600,29,MOCT
20231018080000,2060335700,30,MOCT
20231018080000,2060335800,30,MOCT
20231018080000,2060335900,35,MOCT
20231018080000,2060336000,32,MOCT
20231018080000,2060336100,28,MOCT
20231018080000,2060336200,34,MOCT
20231018080000,2060336300,17,MOCT
20231018080000,2060336400,28,MOCT
20231018080000,2060336500,42,MOCT
20231018080000,2060336600,34,MOCT
20231018080000,2060336700,4,MOCT
20231018080000,2060336800,26,MOCT
20231018080000,2060336900,22,MOCT
20231018080000,2060337000,21,MOCT
20231018080000,2060337100,18,MOCT
20231018080000,2060337200,23,MOCT
20231018080000,2060337300,27,MOCT
20231018080000,2060337400,19,MOCT
20231018080000,2060337500,18,MOCT
20231018080000,2060337600,15,MOCT
20231018080000,2060337700,9,MOCT
20231018080000,2060337800,29,MOCT
20231018080000,2060337900,30,MOCT
20231018080000,2060338000,19,MOCT
20231018080000,2060338100,16,MOCT
20231018080000,2060338200,18,MOCT
20231018080000,2060338300,10,MOCT
20231018080000,2060338400,13,MOCT
20231018080000,2060338500,18,MOCT
20231018080000,2060338600,28,MOCT
20231018080000,2060338700,16,MOCT
20231018080000,2060338800,17,MOCT
20231018080000,2060338900,25,MOCT
20231018080000,2060339000,16,MOCT
20231018080000,2060339100,21,MOCT
20231018080000,2060339200,14,MOCT
20231018080000,2060339300,4,MOCT
20231018080000,2060339400,14,MOCT
20231018080000,2060339500,17,MOCT
20231018080000,2060339600,29,MOCT
20231018080000,2060339700,30,MOCT
20231018080000,2060339800,14,MOCT
20231018080000,2060339900,14,MOCT
20231018080000,2060340000,22,MOCT
20231018080000,2060340100,31,MOCT
20231018080000,2060340200,28,MOCT
20231018080000,2060340300,32,MOCT
20231018080000,2060340400,31,MOCT
20231018080000,2060340500,20,MOCT
20231018080000,2060340600,14,MOCT
20231018080000,2060340700,28,MOCT
20231018080000,2060340800,18,MOCT
20231018080000,2060340900,37,MOCT
20231018080000,2060341000,28,MOCT
20231018080000,2060341100,29,MOCT
20231018080000,2060341200,28,MOCT
20231018080000,2060341300,18,MOCT
20231018080000,2060341400,24,MOCT
20231018080000,2060341500,29,MOCT
20231018080000,2060341600,28,MOCT
20231018080000,2060341700,7,MOCT
20231018080000,2060341800,23,MOCT
20231018080000,2060341900,23,MOCT
20231018080000,2060342000,27,MOCT
20231018080000,2060342100,30,MOCT
20231018080000,2060342200,29,MOCT
20231018080000,2060342300,29,MOCT
20231018080000,2060342400,29,MOCT
20231018080000,2060342500,44,MOCT
20231018080000,2060342600,27,MOCT
20231018080000,2060342700,35,MOCT
20231018080000,2060342800,47,MOCT
20231018080000,2060342900,34,MOCT
20231018080000,2060343000,29,MOCT
20231018080000,2060343100,26,MOCT
20231018080000,2060343200,24,MOCT
20231018080000,2060343300,31,MOCT
20231018080000,2060343400,14,MOCT
20231018080000,2060343500,29,MOCT
20231018080000,2060343600,30,MOCT
20231018080000,2060343700,30,MOCT
20231018080000,2060343800,33,MOCT
20231018080000,2060343900,37,MOCT
20231018080000,2060344000,51,MOCT
20231018080000,2060344100,27,MOCT
20231018080000,2060344200,26,MOCT
20231018080000,2060344300,18,MOCT
20231018080000,2060344400,28,MOCT
20231018080000,2060344500,19,MOCT
20231018080000,2060344600,29,MOCT
20231018080000,2060344700,29,MOCT
20231018080000,2060344800,16,MOCT
20231018080000,2060344900,30,MOCT
20231018080000,2060345000,29,MOCT
20231018080000,2060345100,28,MOCT
20231018080000,2060345200,13,MOCT
20231018080000,2060345300,42,MOCT
20231018080000,2060345400,29,MOCT
20231018080000,2060345500,37,MOCT
20231018080000,2060345600,15,MOCT
20231018080000,2060345700,30,MOCT
20231018080000,2060345800,43,MOCT
20231018080000,2060345900,25,MOCT
20231018080000,2060346000,23,MOCT
20231018080000,2060346100,21,MOCT
20231018080000,2060346200,24,MOCT
20231018080000,2060346300,25,MOCT
20231018080000,2060346400,59,MOCT
20231018080000,2060346500,43,MOCT
20231018080000,2060346600,4,MOCT
20231018080000,2060346700,29,MOCT
20231018080000,2060346800,23,MOCT
20231018080000,2060346900,31,MOCT
20231018080000,2060347000,29,MOCT
20231018080000,2060347100,30,MOCT
20231018080000,2060347200,27,MOCT
20231018080000,2060347300,32,MOCT
20231018080000,2060347400,22,MOCT
20231018080000,2060347500,28,MOCT
20231018080000,2060347600,4,MOCT
20231018080000,2060347700,27,MOCT
20231018080000,2060347800,18,MOCT
20231018080000,2060347900,18,MOCT
20231018080000,2060348000,29,MOCT
20231018080000,2060348100,35,MOCT
20231018080000,2060348200,40,MOCT
20231018080000,2060348300,28,MOCT
20231018080000,2060348400,53,MOCT
20231018080000,2060348500,37,MOCT
20231018080000,2060348600,5,MOCT
20231018080000,2060348700,23,MOCT
20231018080000,2060348800,23,MOCT
20231018080000,2060348900,19,MOCT
20231018080000,2060349000,21,MOCT
20231018080000,2060349100,31,MOCT
20231018080000,2060349200,29,MOCT
20231018080000,2060349300,32,MOCT
20231018080000,2060349400,39,MOCT
20231018080000,2060349500,36,MOCT
20231018080000,2060349600,4,MOCT
20231018080000,2060349700,6,MOCT
20231018080000,2060349800,36,MOCT
20231018080000,2060349900,34,MOCT
20231018080000,2060350000,30,MOCT
20231018080000,2060350100,46,MOCT
